title,url,module,key1,key2,key3,key4,key5,key6,key7,key8,key9,key10,name,place
刘建超已就职中央外办 做外交部发言人时被说太胖,http://news.sina.com.cn/c/2018-09-08/doc-ihiixyeu4909675.shtml,外交部,刘建超,主任,外交部,监察,外交部新闻司,中央,工作,学习,浙江省委常委,委员会,刘建超/杨洁篪/义凌,浙江/菲律宾/印度尼西亚/北京市/山西省/浙江省/吉林/德惠/辽宁省/兴城/印度尼西亚共和国
中国外交官夏煌获任联合国秘书长非洲大湖区特使,http://news.sina.com.cn/c/2019-01-23/doc-ihqfskcn9565730.shtml,中非合作,夏煌,中国,工作,湖区,外交官,非洲,联合国,地区,秘书长,拥有,夏煌/特雷斯/赛义德尼特/维多利亚/爱德华艾伯特/桂强,中国/非洲/湖区/加蓬/法国/黑龙江省/佳木斯市/尼日尔/塞内加尔/刚果共和国/阿尔及利亚/四湖/布隆迪/卢旺达/刚果民主共和国/乌干达/肯尼亚/坦桑尼亚
外交部记者会上日本记者来挑衅 华春莹当场怼回：来者不善！,http://news.sina.com.cn/w/2018-02-02/doc-ifyreuzn1418659.shtml,企业合作,外国,中国,产经新闻,华春莹,报告,记者会,地图,企业,媒体,挑衅,华春莹/令其,中国
海上外交官｜专访沙海林（下）：南海撞机后，为什么说是美国人让我更爱国？,http://news.sina.com.cn/c/2018-04-16/doc-ifyuwqfa1907731.shtml,中非合作,美国,中国,新闻,沙海,观,国家,工作,爱尔兰,大使,台湾,沙海/杨洁篪/席上观/王伟/唐家璇/任上/沙海很/科克,美国/盐湖城/平昌/犹他州/中国/台湾/中华人民共和国/大陆/南海/关岛/亚特兰大/爱尔兰/英国/日本/都柏林/西方/上海/黑龙江
美台欲再加强交往大陆将“武统台湾”?外交部回应,http://news.sina.com.cn/o/2018-03-02/doc-ifyrztfz6727709.shtml,中朝关系,中方,对话,总统,和平,美国,国家,稳定,半岛,贸易,发展,刘鹤/科恩/莱特希泽/普京/王贺军/文在/韩方/朝美/卡尔文森/张建利,美国/白宫/俄罗斯/朝鲜半岛/朝鲜/平昌/韩国/美韩/越南/南海/中国/缅甸
中国外交官身穿防弹服专程为他扫墓 武警严阵以待,http://news.sina.com.cn/c/2019-04-06/doc-ihvhiqax0427036.shtml,美国报道,阿富汗,会计,使馆,中国,同志,馆员,外交官,邹兴志,家人,战乱,余字/邹兴志/陈老好/库什/邹老/邹老如/陈老/金不换/列日涅夫/文装,中国/阿富汗/喀布尔/劲松/燕山/北京/黑龙江/老挝/马岛/哥伦比亚/香港/李宁
这些大事面前 外交部新闻发言人耿爽可谓火力全开,http://news.sina.com.cn/c/2018-11-25/doc-ihmutuec3428227.shtml,中美贸易,中国,会议,美方,美国,巴新,外交部,地区,发展,期间,开除,耿爽/彭斯/印太/马努斯,南海/中国/巴新/美国/澳大利亚/意大利
外交部：事实证明外商对华投资依然热情高涨,http://news.sina.com.cn/o/2019-05-21/doc-ihvhiews3558107.shtml,企业合作,投资,中国,企业,陆慷,市场,来华,美方,经济,美国,外国,陆慷/特斯拉,北京/中国/美国/日本
“巴西特朗普”称将调整外交关系 中国会受啥影响,http://news.sina.com.cn/c/2018-10-30/doc-ifxeuwws9366148.shtml,美国报道,巴西,博尔索纳罗,总统,经济,周志伟,立场,中国,承诺,当选,社会,特朗普/博尔索纳罗若/博尔索纳罗/博尔索纳/周志伟/陆慷/阿达/塞夫/阿达博尔索纳罗/马塞洛/保罗/塔雷萨/布鲁诺/农矿,巴西/北京/拉美地区/圣保罗州/中国
华为员工在波兰被拘押 外交部回应,http://news.sina.com.cn/c/2019-01-12/doc-ihqfskcn6333406.shtml,孟晚舟事件,波兰,外交部,中方,领事,内部,安全局,拘押,合法权益,当事人,保障,王伟晶,波兰/中国
今年以来 外交部领导班子二度低调调整,http://news.sina.com.cn/c/2019-02-16/doc-ihrfqzka6430452.shtml,外交部,外交部,部长,工作,事务,助理,分管,张汉晖,出任,刘显法,外事,张汉晖/刘显法/齐玉/张业遂/王毅外/谢杭生/王超/郑泽光/孔铉/秦刚张/陈晓东/张军刘/哈驻华大使/雷舍/宋涛/吕友/秦刚/莫尔古洛夫/汉晖/张军/刘建超,惠来/阿斯塔纳/辽宁/哈萨克斯坦共和国/山东/青岛/华东/洛杉矶/拉各斯/福州市/罗源县/福建/印度/圭亚那/菲律宾/坦桑尼亚/四川省/美利坚合众国/中华人民共和国/坦桑尼亚联合共和国/欧洲地区/拉美地区/朝鲜半岛/莫斯科/俄罗斯/吉尔吉斯斯坦/乌克兰/哈萨克斯坦/西亚/北非/非洲地区/非洲/中国/浙江省
这三个国家与台湾“断交”美国召回高级外交官 中方表态,http://news.sina.com.cn/c/2018-09-10/doc-ihiycyfw4660943.shtml,记者提问美方,国家,建交,中国,原则,中华人民共和国,外交关系,耿爽,外交部,发言人,三国,耿爽/萨尔瓦多,多米尼加/巴拿马/台湾/中华人民共和国/中国/符合中国
外交部：5G不是某国专属 望各国独立判断,http://news.sina.com.cn/c/2019-02-21/doc-ihqfskcp7280505.shtml,中国维护世界和平,国家,判断,独立,技术,合作,发展,中方,耿爽,国际,全球,耿爽,中国/欧洲
加证实前外交官被拘:暂无迹象表明与华为事件有关,http://news.sina.com.cn/o/2018-12-12/doc-ihqackaa4932070.shtml,中国领事活动,加拿大,康明凯,中国,事件,声明,孟晚,组织,全球,美国,证实,康明凯/拉尔夫古德尔/古德尔/孟晚/特鲁多/罗伯特拉迪诺美/胡锡进/盖伊雅克康明凯/华盛顿/伦敦/彭定康/托马斯皮克林/加雷思埃文斯,加拿大/东北亚/中国/温哥华/美国/北京/香港/日本/朝鲜半岛/中国香港/布鲁塞尔/纽约/莫斯科/英国/澳大利亚
世行报告中国营商环境排名提升32位 外交部回应,http://news.sina.com.cn/c/2018-11-01/doc-ihnfikve3534470.shtml,企业合作,中国,营商,环境,世行,中方,报告,公正,客观,对此,实施,肖新/陆慷/张义凌,中国
外交部：如有人逼我们打贸易战 我们一不怕二不躲,http://news.sina.com.cn/c/2018-03-21/doc-ifysniti7434710.shtml,中美贸易,美国,中方,贸易,市场,贸易战,经贸合作,经济,报道,征税,损害,华春莹/布斯/桂强,美国/中国/芝加哥/欧洲/多国
外交部发言人：对美国再“退群”表示遗憾,http://news.sina.com.cn/o/2018-06-21/doc-ihefphqk6145361.shtml,俄罗斯新闻,人权,耿爽,中方,理事会,事业,对话,发展,合作,外交部,发言人,闫子敏/耿爽,北京/美国
俄宣布将驱逐60名美国外交官:他们是不受欢迎的人,http://news.sina.com.cn/o/2018-03-30/doc-ifystnem4488925.shtml,俄罗斯新闻,美国,驱逐,俄罗斯,俄方,外交,外交官,外交人员,总领馆,当天,回应,王晨/里亚布/洪博培/拉夫罗夫/克里帕尔/特雷莎/张岩,俄罗斯/美国/莫斯科/圣彼得堡/叶卡捷琳堡/叙利亚/米斯/图拉/英国/加拿大/乌克兰
外媒：前加拿大外交官康明凯在中国被拘,http://news.sina.com.cn/c/2018-12-11/doc-ihqackaa3920944.shtml,中国领事活动,组织,康明凯,加拿大,担任,国际,危机,外交官,中国,事件,拘留,康明凯/彭定康/加雷思埃文斯/张玉,加拿大/中国/东北亚/比利时/北京/香港/日本/朝鲜半岛/澳大利亚
看王毅答问十题 得周边外交三昧,http://news.sina.com.cn/c/xl/2019-03-08/doc-ihsxncvh0971263.shtml,经济发展,中国,发展,合作,外交,谢谢,国家,和平,稳定,习近平,中方,王毅/阿亚/习近平/金正恩/安倍/莫迪/方有何/朝美/巴印/阿人/蒙内,中国/韩国/朝鲜/日本/大阪/中日合作/武汉/亚洲/长江/恒河/朝鲜半岛/河内/南亚地区/巴基斯坦/印度/阿富汗/美国/凤凰/南海/东盟/中南海/北京/阿拉伯/非洲/马尔代夫/白俄罗斯/哈萨克斯坦/东南亚/中欧/肯尼亚/乌兹别克斯坦/偏远地区/惠民
美驻华大使称中国不应限制从美进口大豆 中方回应,http://news.sina.com.cn/c/nd/2018-03-30/doc-ifyssmmc7327221.shtml,中美贸易,美国,贸易战,中方,利益,美方,单边主义,措施,贸易,布兰斯塔德,外交部,陆慷/布兰斯塔德/义凌,美国/中国
市委外事工作领导小组召开2018年第1次会议 深入学习贯彻习近平外交思想推动首府外事工作再上新台阶,http://news.sina.com.cn/c/2018-07-12/doc-ihfefkqq7248111.shtml,中朝关系,美国,贸易战,中方,利益,美方,单边主义,措施,贸易,布兰斯塔德,外交部,,
外交部再谈中美贸易战：若有人打到家门口，我们必然奉陪到底,http://news.sina.com.cn/o/2019-05-14/doc-ihvhiews1782968.shtml,中朝关系,美国,贸易战,中方,利益,美方,单边主义,措施,贸易,布兰斯塔德,外交部,,
外交部：敦促加立即释放孟晚舟女士 让她平安回国,http://news.sina.com.cn/o/2019-03-02/doc-ihsxncvf9093468.shtml,孟晚舟事件,孟晚,中国,引渡,女士,公民,执意,推进,敦促,加拿大,平安,陆慷/孟晚/方加/张玉,加拿大/中国
王毅五方面展望2019年中国外交,http://news.sina.com.cn/o/2018-12-11/doc-ihqackaa3103153.shtml,中国维护世界和平,合作,国际,中国,外交,维护,全球,推进,办好,支持,世界,王毅/蒋涛黄/张玉,中国/北京/欧洲/吉尔吉斯斯坦/塔吉克斯坦/东亚/中非/朝鲜半岛/伊朗/缅甸/阿富汗/叙利亚/巴勒斯坦/巴黎
美副总统对南海大放厥词 中国外交部连发三问怒怼,http://news.sina.com.cn/c/2018-11-16/doc-ihmutuec0879586.shtml,中美关系,南海,航行,自由,美方,飞越,美国,国家,彭斯,地区,维护,彭斯/华春莹/义凌,美国/南海
外交部回应“第三名加拿大人被拘”，华春莹：没有听说,http://news.sina.com.cn/o/2018-12-19/doc-ihqhqcir8298042.shtml,孟晚舟事件,加拿大,中国,公民,拘留,华春莹,全国,邮报,周二,国家,证实,华春莹,加拿大/中国
非洲国家与华建交是“金元外交”？前外交官回应,http://news.sina.com.cn/c/2018-09-01/doc-ihiixzkm3314675.shtml,中非合作,非洲,中国,国家,建交,程涛,中非,提问,关系,殖民主义,刘贵,高语阳/董鑫/郝弈/刘贵程/刘贵左/程涛/马里/刘贵/李喆/义凌,北京/中非/非洲/中国/马达加斯加/摩洛哥/瑞士/津巴布韦/南非/台湾/斯威士兰/布基纳法索/大陆/西方/尼日利亚/法国
孟宏伟接受调查具体情况如何？外交部回应,http://news.sina.com.cn/c/2018-10-08/doc-ifxeuwws2167132.shtml,记者提问美方,宏伟,决心,调查,中国政府,社会,国际,坚定,结论,外交部,刚才,陆慷/习近平/张玉,
2018年9月20日外交部发言人耿爽主持例行记者会,http://news.sina.com.cn/o/2018-09-20/doc-ifxeuwwr6475045.shtml,中日关系,互联互通,新疆,合作,中方,领导人,发展,国家,推动,亚欧,中国,耿爽/马里/凯塔/习近平/马方/安倍晋三/安倍/王毅/朝美/张迪,巴马科/中国/中非/北京/亚洲/中欧/新疆/平壤/热烈祝贺/日本
中方对澳总理访华持何态度是否欢迎？外交部回应,http://news.sina.com.cn/o/2018-06-07/doc-ihcscwwz8563279.shtml,中国维护世界和平,合作,中方,国家,国际,沟通,美方,社会,反腐败,工作,相关,华春莹/张岩,中国/美国/加拿大/维也纳/缅甸/孟加拉国
日本天皇即位后见的首位外国要人 是中国的外交官,http://news.sina.com.cn/o/2019-05-09/doc-ihvhiqax7620084.shtml,中日关系,发展,日本,日中,永华,大使,中国,离任,安倍晋三,国,中日关系,安倍晋三/二阶俊博/程永华/安倍/福田康夫,中国/日本/东京/山口
外交部举行2019年新年招待会,http://news.sina.com.cn/o/2019-01-31/doc-ihqfskcp2202180.shtml,习近平发展外交,外交,中国,王毅,习近平,稳定,代表,驻华,国际,开创,思想,王毅/杨洁篪/习近平/西索,北京/中国/中华人民共和国/柬埔寨
中国是否打算同所罗门群岛建交？外交部回应,http://news.sina.com.cn/c/2019-05-21/doc-ihvhiqay0302373.shtml,记者提问美方,所罗门群岛,中国,台湾,建交,外交部,打算,基础,基本准则,国际关系,符合,王盼南/陆慷/吴金明,中国/所罗门群岛/台湾/大陆
CNN援引维吾尔族妇女“亲身经历” 外交部回应,http://news.sina.com.cn/c/2019-01-21/doc-ihqfskcn9175898.shtml,企业合作,中国,古丽,报道,中方,合作,加,中,国家,对话,推动,华春莹/韦罗/王毅日/刘鹤/尔茨/卢沙野/塞克/古丽/单后/艾林娜艾/艾林娜/米日/艾子/萨玛尔/洛蒂/古丽日/卢比奥/维吾尔/李洙墉/康明凯迈克尔/习近平/洛佩斯/王毅/布拉德/墨方/义凌,法兰西共和国/意大利共和国/莫阿/法国/意大利/北京/中德/欧洲/加拿大/中国/新加坡/叙利亚/刚果/图尔/新疆/乌鲁木齐/且末县/埃及/阿联酋/泰国/土耳其/乌鲁木齐市/德国/乌斯/西方/美国/朝鲜/墨西哥
洪磊任外交部礼宾司副司长 发言人任内曾屡出金句,http://news.sina.com.cn/o/2018-09-18/doc-ihkhfqns6618120.shtml,外交部,洪磊,外交部,发言人,副司长,南海,新闻,中国,工作,外交部礼宾司,外交部新闻司,洪磊/秦刚/王鲁彤/范勇/安倍晋三/岸田文雄/张申,中国/芝加哥/拉美地区/北京/旧金山/美国/欧洲/东南亚/南海/日本
为何尚未对美采取反制措施？外交部:wait and see,http://news.sina.com.cn/c/2019-05-13/doc-ihvhiqax8365241.shtml,记者提问美方,耿爽,反制,措施,美方,中方,发言人,总统,特朗普,尚未,情况,耿爽/特朗普/国元首/赵萌/张迪,美国
中美元首会晤双方发布的消息有差别？外交部回应,http://news.sina.com.cn/c/2018-12-03/doc-ihmutuec5898878.shtml,中日关系,中方,合作,经济,世界,国际,发展,会晤,推动,达成,领域,耿爽/胡春华/布鲁诺勒梅尔/习近平/特朗普/欧方/金明,法国/阿根廷/杭州/巴黎/东海/中国/日本/布宜诺斯艾利斯/中俄/巴基斯坦/印度/南亚地区/西班牙/欧洲/中欧
美加自诩“依法”抓人 华春莹：现代版皇帝的新装,http://news.sina.com.cn/c/2018-12-17/doc-ihmutuee0000506.shtml,孟晚舟事件,法治,加拿大,公民,华春莹,中方,美加,拘押,中国,公开,合法,华春莹/王盼/高管/萨克斯/张义凌,加拿大/美国/中国
外交部召见加拿大驻华大使:立即放人否则后果自负,http://news.sina.com.cn/c/2018-12-08/doc-ihprknvt8304683.shtml,孟晚舟事件,加拿大,加,拘押,玉成,召见,驻华大使,公民,性质,交涉,提出,于理,加拿大/温哥华/中国
一周外交观察：外交部罕见回应台湾问题,http://news.sina.com.cn/c/2019-01-06/doc-ihqhqcis3484391.shtml,中美关系,中国,中方,美方,陆慷,国家,美国,海域,外交部,公民,非洲,习近平/陆慷/王毅/回之/马格杜布/莫迪/辛格/格里什/来华远/刘振宇/张岩,台湾/美国/中国/亚洲/日本/越南/西沙群岛/中国海/南海/中越/中非/非洲/埃及/北京/武汉/印度/华中/阿根廷/加拿大
外交部谈中美经贸磋商:没必要时不时喊两嗓子壮胆,http://news.sina.com.cn/c/2018-08-24/doc-ihicsiaw4193747.shtml,记者提问美方,磋商,美国,发言人,中国,美方,高层,外交部,壮胆,嗓子,时不时,陆慷/张玉,美国/中国
美国务卿蓬佩奥留下这个表态后 走了,http://news.sina.com.cn/c/2018-10-08/doc-ifxeuwws2191614.shtml,记者提问美方,中方,中国,发展,美方,王毅,和平,合作,中美关系,蓬佩,中美,蓬佩/王毅/迈克/赵成/张玉,美国/中国/北京/台湾/南海/台湾地区
外交部回应加拿大前外交官康明凯被拘事件,http://news.sina.com.cn/c/2018-12-12/doc-ihmutuec8516520.shtml,中国领事活动,中国,康明凯,陆慷,组织,报道,活动,回应,相关,事情,管理法,康明凯/陆慷/赵萌/赵明,加拿大/中国/中华人民共和国
美未将中国列为“汇率操纵国” 外交部回应,http://news.sina.com.cn/c/2018-10-18/doc-ifxeuwws5644757.shtml,记者提问美方,汇率,中国,美国,环球时报,操纵,陆慷,人民币,符合,共识,国际,陆慷/刘光博,中国/美国
国务院机构改革意味外交部权力被削弱？中方回应,http://news.sina.com.cn/c/nd/2018-03-13/doc-ifyscsmv1925035.shtml,中朝关系,中方,中国,希望,国家,相关,半岛,国际,岛,对话,情况,陆慷/郑义/习近平/杨洁篪/王毅/特朗普/韩方/朝美/古塔/方达/王勇/张迪,美国/朝鲜/朝鲜半岛/英国/俄罗斯/尼泊尔/中国/叙利亚/中东欧/欧洲/保加利亚/巴黎/北京
外交部：在华外企应尊重中国主权和领土完整,http://news.sina.com.cn/o/2018-05-06/doc-ihacuuvu0550501.shtml,企业合作,中国,中方,企业,外国,尊重,报道,美方,会,改变,无端指责,霍宇昂,中国
美财长称如中方同意美愿重谈贸易问题 外交部回应,http://news.sina.com.cn/o/2018-07-23/doc-ihftenhz0755750.shtml,经济发展,合作,中方,发展,共建,中国,建设,国际,倡议,战略,对话,耿爽/王毅/杰里米亨特/亨特/李克强/杨洁篪/习近平/萨勒/斯方,大不列颠/爱尔兰/中国/英国/阿联酋/塞内加尔/非洲/斯里兰卡
外交部：中国台湾地区参与国际组织活动问题必须按一个中国原则处理,http://news.sina.com.cn/w/2019-05-21/doc-ihvhiqay0356262.shtml,中国维护世界和平,大会,世界卫生,陆慷,国际,原则,中国,补充,议程,提案,列入,陆慷,北京/中国台湾地区/中国/台湾
关于贸易战 外交部这句话特地说了2次,http://news.sina.com.cn/c/2018-07-11/doc-ihfefkqq3008460.shtml,中美贸易,美国,贸易战,中方,国际,全球,美方,发言人,贸易,关税,规则,华春莹/战中方/阿泽维多/格林斯潘/卡尼,中国/美国/英国
中国将于7月6日零点对美加征关税？外交部回应,http://news.sina.com.cn/c/nd/2018-07-04/doc-ihevauxk4522623.shtml,中日关系,外长,中方,中欧,中国,奥地利,期间,领导人,关系,提到,维护,陆慷/盖里尼/勒德里昂/马斯/拉夫罗夫/约翰逊/里夫/王毅/奈斯/范德/胡士泰/霍宇昂,奥地利/维也纳/伊朗/法国/德国/俄罗斯/英国/中东/贝伦/亚洲/中国/中欧
美要召回与台“断交”三国大使 外交部回应太精彩,http://news.sina.com.cn/c/2018-09-11/doc-ihiixyeu5863365.shtml,记者提问美方,国家,中国,原则,外交关系,建交,中国外交部,中方,三国,提醒,承认,萨尔瓦多/耿爽/刘光博,中国/多米尼加/巴拿马/台湾/符合中国/中华人民共和国
习近平开启2019大国外交之旅,http://news.sina.com.cn/gov/xlxw/2019-03-22/doc-ihtxyzsk9556101.shtml,中日关系,国事访问,总统,习近平,视点,关注,高度,大国,访,国家元首,外交,习近平/塔雷/阿尔贝/马克/习近/王树淼,罗马/意大利共和国/意大利/法兰西共和国/中国
外交部 马哈蒂尔访华取得多项成果,http://news.sina.com.cn/c/2018-08-21/doc-ihhzsnea4744417.shtml,中日关系,马哈蒂尔,平等互利,相互尊重,马方,中方,结束,成果,对华,访,访问,马哈蒂尔/陆慷/马方,马来西亚
美国副总统讲话无端指责干涉中国内政 外交部回应,http://news.sina.com.cn/c/2018-10-05/doc-ifxeuwws1238848.shtml,中美关系,中国,人权,美方,中方,涉,敦促,台独,无端指责,原则,稳定,彭斯/华春莹/张义凌,中国/美国/台湾/南海/台中/南海诸岛/南沙
美再涉台湾问题 外交部:敦促美恪守一个中国原则,http://news.sina.com.cn/w/2019-04-02/doc-ihsxncvh7718404.shtml,记者提问美方,台湾,发言人,美方,耿爽,外交部,中美,联合公报,敦促,中方,大陆,博尔顿/耿爽,台湾/大陆/台湾海峡/美国/中国
原外交部新闻发言人洪磊出任礼宾司司长(图/简历,http://news.sina.com.cn/c/2019-02-22/doc-ihrfqzka8079504.shtml,外交部,外交部,发言人,洪磊,礼宾司,外交部新闻司,副司长,北京青年报,总领事,芝加哥,中国,洪磊/洪磊年/洪磊月/赵萌,中国/芝加哥/浙江省/旧金山
中国驻巴基斯坦领事馆遇袭 外交部回应,http://news.sina.com.cn/c/2018-11-23/doc-ihpevhck3154517.shtml,美国媒体,巴基斯坦,报道,袭击,领事馆,发生,中国领事馆,消息,警察,中国,卡拉奇,赵衍龙/张申,巴基斯坦/俄罗斯/中国/卡拉奇
中国外交官“强闯巴新外长办公室”？外交部回应,http://news.sina.com.cn/c/2018-11-19/doc-ihnyuqhi3194966.shtml,中日关系,合作,中方,会议,发展,经济,领导人,中国,主席,推动,地区,耿爽/李克强/巴赫特/阿布季洛维奇/习近平/纳扎尔巴耶夫/国总理/容得/国元首/张岩,哈萨克斯坦/金塔/中国/巴布亚新几内亚/巴新/汤加/太平洋/菲律宾/美国/朝鲜/阿根廷
蔡英文对外媒装可怜 外交部：挟洋自重无济于事,http://news.sina.com.cn/c/2018-06-26/doc-ihencxtu5131217.shtml,记者提问美方,台湾,中国,外交部,希望,大陆,法新社,挟洋自重,装可怜,国家,无济于事,王盼/陆慷/张迪,台湾地区/台湾/中国/大陆
美方粗暴干涉中国内政 我外交部言辞激烈回应,http://news.sina.com.cn/c/2019-04-29/doc-ihvhiqax5764508.shtml,记者提问美方,香港,法治,发言人,美方,逃犯,法律,条例,修订,中国,耿爽,耿爽,香港/香港地区/中国
美国正式提出引渡孟晚舟 中方再次回应,http://news.sina.com.cn/c/2019-01-29/doc-ihqfskcp1542408.shtml,中日关系,中国,中方,合作,美方,回答,企业,中,发展,国家,推动,耿爽/孟晚/孟晚舟/习近平/埃米尔米姆日/米姆埃米尔/李克强/杜罗/张岩,中国/委内瑞拉/卡塔尔/华中/美国/新疆/新疆维吾尔自治区/中欧
中国停止接收“洋垃圾“违反WTO义务？外交部回应,http://news.sina.com.cn/o/2018-03-26/doc-ifysrncq2407891.shtml,记者提问美方,中国,美方,华春莹,洋垃圾,危险废物,义务,官员,中方,进口,公约,华春莹/李干杰/于情,中国/美国/巴塞尔
美国国务卿蓬佩奥将访华,http://news.sina.com.cn/c/2018-10-04/doc-ihkvrhps2981133.shtml,记者提问美方,中美关系,华春莹,访问,中美,商定,中国,美国,佩,国务卿,关心,华春莹,北京/美国/中国
外交部发言人华春莹问了美国一个无法回答的问题,http://news.sina.com.cn/c/2018-06-01/doc-ihcikcev8886943.shtml,记者提问美方,美国,中国,外交部,霸权,太平洋司令部,美军,华春莹,永远,扩张,发言人,华春莹/印太/哈里斯/张玉,美国/中国/亚洲
外交部回应加驻华大使被辞职:加方内部事务不评论,http://news.sina.com.cn/c/2019-01-28/doc-ihqfskcp1147172.shtml,孟晚舟事件,加,中国,加拿大,孟晚,驻华大使,耿爽,评论,外交部,不予,回应,特鲁多/耿爽/孟晚/张岩,加拿大/中国
中方同意接受“日中关系三原则”？外交部回应,http://news.sina.com.cn/w/2018-10-29/doc-ifxeuwws9322642.shtml,中日关系,首相,安倍,原则,推动,中,发展,中方,关系,政治,会谈,陆慷/安倍晋三/习近平/李克强/安倍/吴金明,华安/中国/日本/台湾
外媒:金正恩关键时刻采取主动 外交技巧让人惊讶,http://news.sina.com.cn/w/sy/2018-03-09/doc-ifxpwyhw1111236.shtml,中朝关系,金正恩,韩国,朝鲜,官员,外交,朝鲜半岛,美国,特使,客人,访问,金正恩/李雪主/麦克马斯特/金圣翰/比尔理查森/理查森/丹尼斯罗德曼罗德曼/霍宇昂,平昌/朝鲜半岛/朝鲜/韩国/美国/平壤/美韩/首尔
外交部调整的“主要官员” 负责监督外交部,http://news.sina.com.cn/c/2019-05-08/doc-ihvhiqax7301516.shtml,脱欧事件,中央纪委,派驻,外交部,机构,部门,中央外办,监督,纪检组,国家,监委,谢杭/张骥/邹加怡/谢杭生/姜洁/赵明,
百名学者前外交官要求释放被捕加公民 中方回应,http://news.sina.com.cn/c/2019-01-22/doc-ihqfskcn9451485.shtml,记者提问美方,中国,外交官,公民,交流,加拿大,中方,国家,学者,中,公开信,华春莹/义凌,中国/加拿大/英国/澳大利亚
外交部回应杜嘉班纳辱华: 该问中国民众怎么想,http://news.sina.com.cn/c/2018-11-22/doc-ihmutuec2637987.shtml,记者提问美方,杜嘉班纳,中国,发言人,时尚,外交,民众,回应,辱,耿爽,原定,杜嘉班纳/耿爽,中国/意大利/上海/大陆
强大但不强硬 中国外交展现三个“尊重”,http://news.sina.com.cn/o/2019-03-09/doc-ihsxncvh1227353.shtml,中美关系,中国,王毅,面对,外交,世界,诚意,尊重,提问,大国,规则,聂芝/王毅/彭博社/王毅先,中国/北京/南海/西方
蒂勒森去职蓬佩奥接任 中国外交部说了这样两句话,http://news.sina.com.cn/w/2018-03-14/doc-ifyshawy8572198.shtml,记者提问美方,国务卿,蒂勒,中美关系,合作,陆慷,中方,蓬佩,发展,国际,美国,蓬佩/张鑫/特朗普/蒂勒/陆慷/新国务卿/刘光博,美国
2018年10月22日外交部发言人华春莹主持例行记者会,http://news.sina.com.cn/o/2018-10-22/doc-ihmuuiyv9611539.shtml,中日关系,中国,合作,中方,亚欧,中,发展,报道,条约,国家,美国,李克强/巴雷拉/王毅/特朗普/方说/陆基/关中方/过流/彭博社/福原/安倍晋三/安倍,法国/德国/英国/意大利/希腊/越南/柬埔寨/中国/巴拿马/拉美地区/巴中/美国/雅鲁藏布江/印度/东盟/南海/广东/湛江/东海/俄罗斯/伊朗/日本
孟晚舟有病在身刚手术 外交部连续三天发声：放人,http://news.sina.com.cn/c/2018-12-09/doc-ihprknvt8811071.shtml,孟晚舟事件,加拿大,孟晚,拘押,中方,加,中国,当事人,美国,美方,耿爽,孟晚/于理/耿爽/于法/顾于理/张申,加拿大/温哥华/中国/伊朗/中华人民共和国/不列颠/哥伦比亚省/美国
外媒：英国外交大臣鲍里斯·约翰逊宣布辞职,http://news.sina.com.cn/o/2018-07-09/doc-ihezpzwu3392471.shtml,英国新闻,消息,媒,英国,外,外交大臣,日电,鲍里斯约翰逊,辞职,海外,耿爽,鲍里斯约翰逊,英国
瑙鲁倒打一耙指责中方代表 外交部回应：奉劝瑙鲁认清大势,http://news.sina.com.cn/w/2018-09-06/doc-ihitesuz0329927.shtml,中湾关系,瑙鲁,论坛,中方,台湾,太平洋,岛国,报道,中国,代表团,华春莹,瓦卡/华春莹/吴钊燮,太平洋/瑙鲁/新加坡/台湾/中国
外交部领导班子调整：李保东不再担任副部长,http://news.sina.com.cn/o/2018-05-17/doc-iharvfhu4040000.shtml,外交部,外交部,国际,部长,特命全权大使,助理,已婚,参赞,张汉晖,事务,分管,李保东/张军张/张军月/张军/张汉晖/张军现/张玉,北京市/赞比亚共和国/瑞士/辽宁/北宁/浙江省/宁波市/经济技术开发区/荷兰王国/乌克兰/哈萨克斯坦共和国
2019年5月6日外交部发言人耿爽主持例行记者会,http://news.sina.com.cn/o/2019-05-06/doc-ihvhiews0172544.shtml,中国维护世界和平,中国,中方,美方,国际,国家,和平,政治,社会,合作,台湾地区,耿爽/普雷贝尔/钟云/金明,中国台湾地区/中国/台湾地区/台北/新疆/美国/南沙群岛/赤瓜礁/南海/布拉格/中东/伊朗/委内瑞拉/朝鲜/俄罗斯
外交部回应奔驰致歉：知错就改是做人做事最基本道理,http://news.sina.com.cn/o/2018-02-07/doc-ifyrkrva4853254.shtml,企业合作,中国,外国,企业,中方,奔驰公司,例行,记者会,致歉,耿爽,做人,王珏/耿爽,北京/中国
台湾有关人士提出所谓金援换外交说法 外交部严词驳斥,http://news.sina.com.cn/c/2018-08-27/doc-ihifuvph7936428.shtml,中湾关系,中国,建交,萨尔瓦多,交易,金援,原则,萨方,金钱,华春莹,中,萨尔瓦多/萨方/华春莹,台湾/中国/大陆
外交部：强烈谴责瓜达尔港发生的恐怖袭击,http://news.sina.com.cn/c/2019-05-13/doc-ihvhiews1615491.shtml,记者提问美方,巴基斯坦,中方,耿爽,谴责,人员,外交部,支持,瓜达尔,发言人,恐怖袭击,瓜达尔/耿爽/伊姆兰/申杨,巴基斯坦/中国
